Folder Path,Title,Version Name,Version Date,External Key,Folder ID,Doc ID,Doc Code,Web Viewer URL,Processing Status,Processing Message
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-72-97 final","Version: 1",06/29/2026 19:06:41,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,cdb4cdee-60c7-47ec-a2b5-59eea2c72527,0000-2E4F-3A93D1-006566BA,"https://view.protectedpdf.com/cKAnvv",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-73-04(R18)+E1","Version: 1",06/29/2026 19:06:40,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,3d0227a3-776f-4523-98bf-14bd00a7667a,0000-2E4F-3A93D0-006566B9,"https://view.protectedpdf.com/YHtRK3",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-73-04_final","Version: 1",06/29/2026 19:06:41,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,1f6dace1-fd8f-43e1-894b-c1f3d19f32f6,0000-2E4F-3A93D2-006566BB,"https://view.protectedpdf.com/yEVEBq",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-73-18 (R2023)","Version: 1",06/29/2026 19:06:41,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,c86a17bc-062a-49c4-ae74-f32000d162f5,0000-2E4F-3A93D3-006566BC,"https://view.protectedpdf.com/vbfw9x",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-74-05_2015final","Version: 1",06/29/2026 19:06:42,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,7c5a2c1d-25c4-47df-a550-a3761d6b996d,0000-2E4F-3A93D4-006566BD,"https://view.protectedpdf.com/qYurWm",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-75-01","Version: 1",06/29/2026 19:06:42,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,29ef908d-6ef6-42c5-b4d2-8a182d13fae0,0000-2E4F-3A93D5-006566BE,"https://view.protectedpdf.com/eDa7Au",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-77-09_reprint","Version: 1",06/29/2026 19:06:42,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,7a6aaf9d-a14c-49e1-85c8-8d78cc855750,0000-2E4F-3A93D6-006566BF,"https://view.protectedpdf.com/3ykpNX",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-78-07_2015","Version: 1",06/29/2026 19:06:43,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,97863763-d2d4-4f38-8bd5-46ac53a63494,0000-2E4F-3A93D8-006566C1,"https://view.protectedpdf.com/9nKHww",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-78-17","Version: 1",06/29/2026 19:06:43,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,73f6f7c6-ab9b-4b96-8143-1182be382811,0000-2E4F-3A93D7-006566C0,"https://view.protectedpdf.com/uMNjyv",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-79-08_2015","Version: 1",06/29/2026 19:06:44,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,084034e5-f85a-4668-af0f-b7642c6087dc,0000-2E4F-3A93D9-006566C2,"https://view.protectedpdf.com/A7PpWK",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-79-19","Version: 1",06/29/2026 19:06:44,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,1c3aea48-e43f-426f-bac4-8448ccc09dd9,0000-2E4F-3A93DB-006566C4,"https://view.protectedpdf.com/ABJP67",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-80-15_FINAL","Version: 1",06/29/2026 19:06:44,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,161e4cef-c09f-496d-a661-2418a692cc8c,0000-2E4F-3A93DA-006566C3,"https://view.protectedpdf.com/c2PdzV",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-80-20","Version: 1",06/29/2026 19:06:44,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,6b3b542f-63a7-455e-b84f-cec588f0227f,0000-2E4F-3A93DC-006566C5,"https://view.protectedpdf.com/jzAKzy",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-81-10_FINAL","Version: 1",06/29/2026 19:06:45,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,f3a160cd-2b10-4796-bf59-7d29182aea53,0000-2E4F-3A93DD-006566C6,"https://view.protectedpdf.com/TdWxTh",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-81-20","Version: 1",06/29/2026 19:06:45,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,0d369207-c078-4894-9e5d-feeec7753608,0000-2E4F-3A93DE-006566C7,"https://view.protectedpdf.com/8K2w6C",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-82-12_FINAL","Version: 1",06/29/2026 19:06:45,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,985f3881-1977-429a-bfcd-d6439d9a1844,0000-2E4F-3A93DF-006566C8,"https://view.protectedpdf.com/4KdftW",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-83-12_FINAL","Version: 1",06/29/2026 19:06:45,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,0453ea66-1ac8-4c89-9241-a707f6c2e1ae,0000-2E4F-3A93E0-006566C9,"https://view.protectedpdf.com/nZ6XcJ",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-83-22","Version: 1",06/29/2026 19:06:46,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,b44237e3-c5cd-4eed-b2c9-7a7ebda1d541,0000-2E4F-3A93E1-006566CA,"https://view.protectedpdf.com/97kA7b",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-84-14","Version: 1",06/29/2026 19:06:46,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,fc3c8c4e-0e06-4807-aa59-00a91df94079,0000-2E4F-3A93E2-006566CB,"https://view.protectedpdf.com/kKx3cT",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-85-14","Version: 1",06/29/2026 19:06:46,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,3748ffeb-930b-4a1a-94ab-da059ddeed72,0000-2E4F-3A93E3-006566CC,"https://view.protectedpdf.com/7GcYV7",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-85-20","Version: 1",06/29/2026 19:06:47,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,39b1e843-c5b1-4d1e-8aec-728a40aa03c4,0000-2E4F-3A93E4-006566CD,"https://view.protectedpdf.com/28awj4",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-86-15_FINAL","Version: 1",06/29/2026 19:06:47,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,bfdca350-e350-4ecf-a6ea-9949ef8a4a01,0000-2E4F-3A93E5-006566CE,"https://view.protectedpdf.com/7x99m6",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-86-20","Version: 1",06/29/2026 19:06:47,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,8de6f2f0-545e-4855-bd0c-1b089df29359,0000-2E4F-3A93E6-006566CF,"https://view.protectedpdf.com/UGXr3j",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-88-18","Version: 1",06/29/2026 19:06:48,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,c70b71a1-30fe-46c8-90bd-265213b386a6,0000-2E4F-3A93E7-006566D0,"https://view.protectedpdf.com/zuebYh",Completed,Processing completed successfully
